10	<mask>, officially the Republic of <mask>, is a country in the Maghreb region of North Africa, covering 163,610 square kilometres (63,170 square miles). Its northernmost point, Cape Angela, is the northernmost point on the African continent. It is bordered by <mask> to the west and southwest, <mask> to the southeast, and the Mediterranean Sea to the north and east. <mask>'s population was 11.435 million in 2017. <mask>'s name is derived from its capital city, Tunis, which is located on its northeast coast.Geographically, <mask> contains the eastern end of the Atlas Mountains, and the northern reaches of the Sahara desert. Much of the rest of the country's land is fertile soil. Its 1,300 kilometres (810 miles) of coastline include the African conjunction of the western and eastern parts of the Mediterranean Basin and, by means of the Sicilian Strait and Sardinian Channel, feature the African mainland's second and third nearest points to Europe after <mask>.<mask> is a unitary semi-presidential representative democratic republic. It is considered to be the  only fully democratic sovereign state in the Arab world. It has a high human development index. It has an association agreement with the European Union; is a member of La Francophonie, the Union for the Mediterranean, the Common Market for Eastern and Southern Africa, the Arab Maghreb Union, the Arab League, the OIC, the Greater Arab Free Trade Area, the Community of Sahel-Saharan States, the African Union, the Non-Aligned Movement, the Group of 77; and has obtained the status of major non-NATO ally of the <mask>. In addition, <mask> is also a member state of the United Nations and a state party to the Rome Statute of the International Criminal Court. Close relations with Europe, in particular with <mask> and with <mask>, have been forged through economic cooperation, privatisation and industrial modernization.In ancient times, <mask> was primarily inhabited by Berbers. Phoenician immigration began in the 12th century BC; these immigrants founded Carthage. A major mercantile power and a military rival of the R<mask> Republic, Carthage was defeated by the R<mask>s in 146 BC. The R<mask>s, who would occupy <mask> for most of the next 800 years, introduced Christianity and left architectural legacies like the El Djem amphitheater. After several attempts starting in 647, the Muslims conquered the whole of <mask> by 697, occupied it for most of the next 800 years, and introduced Islam. They were followed by the Ott<mask> Empire who conquered & colonized the region between 1534 and 1574. The Ott<mask>s held sway for over 300 years. The French colonization of <mask> occurred in 1881. <mask> gained independence with Habib Bourguiba and declared the <mask>n Republic in 1957. In 2011, the <mask>n Revolution resulted in the overthrow of President Zine El Abidine Ben Ali, followed by parliamentary elections. The country voted for parliament again on 26 October 2014, and for President on 23 November 2014. As a result, <mask> is the only country in North Africa classified as "Free" by the Freedom House organization.
11	<mask> ( (listen), ; German: Österreich [ˈøːstɐraɪç] (listen)), officially the Republic of <mask> (German: Republik Österreich, listen ), is a country in Central Europe comprising nine federated states. Its capital, largest city and one of nine states is Vienna. <mask> has an area of 83,879 km2 (32,386 sq mi), a population of nearly nine million people and a nominal GDP of $477 billion. It is bordered by the Czech Republic and <mask> to the north, <mask> and <mask> to the east, <mask> and <mask> to the south, and <mask> and <mask> to the west. The terrain is landlocked and highly mountainous, lying within the Alps; only 32% of the country is below 500 m (1,640 ft), and its highest point is 3,798 m (12,461 ft). The majority of the population speaks local Bavarian dialects as their native language, and German in its standard form is the country's official language. Other regional languages are Hungarian, Burgenland <mask>n, and Slovene.<mask> played a central role in European History from the late 18th to the early 20th century. It initially emerged as a margraviate around 976 and developed into a duchy and later archduchy. In the 16th century, <mask> started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal houses in history. As archduchy, it was a major component and administrative centre of the Holy R<mask> Empire. Following the Holy R<mask> Empire's dissolution, <mask> founded its own empire in the 19th century, which became a great power and the leading force of the German Confederation. Subsequent to the Austro-P<mask>n War and the establishment of a union with <mask>, the Austro-Hungarian Empire was created. <mask> was involved in both world wars; it started the first one under Emperor Franz Joseph and was the birthplace of Adolf Hitler, who provoked the second one.<mask> is a parliamentary representative democracy with a President as head of state and a Chancellor as head of government. Major urban areas of <mask> include Graz, Linz, Salzburg and Innsbruck. <mask> is consistently ranked as one of the richest countries in the world by per capita GDP terms. The country has developed a high standard of living and in 2018 was ranked 20th in the world for its Human Development Index. The republic declared its perpetual neutrality in foreign political affairs in 1955. <mask> has been a member of the United Nations since 1955 and joined the European Union in 1995. It harbours the OSCE and OPEC and is a founding member of the OECD and Interpol. <mask> also signed the Schengen Agreement in 1995, and adopted the euro currency in 1999.
12	<mask> ( (listen); Portuguese: [ɐ̃ˈɡɔlɐ]), officially the Republic of <mask> (Portuguese: República de <mask>; Kikongo, Kimbundu and Umbundu: Repubilika ya Ngola), is a west-coast country of south-central Africa. It is the seventh-largest country in Africa, bordered by <mask> to the south, the Democratic <mask> to the north, <mask> to the east, and the Atlantic Ocean to the west. <mask> has an exclave province, the province of Cabinda that borders the <mask> and the Democratic <mask>. The capital and largest city of <mask> is Luanda.The territory of <mask> has been inhabited since the Paleolithic Era, hosting a wide variety of ethnic groups, tribes and kingdoms. The nation state of <mask> originated from Portuguese colonisation, which initially began with coastal settlements and trading posts founded in the 16th century. In the 19th century, European settlers gradually began to establish themselves in the interior. The Portuguese colony that became <mask> did not have its present borders until the early 20th century because of resistance by groups such as the Cuamato, the Kwanyama and the Mbunda.After a protracted anti-colonial struggle, independence was achieved in 1975 as the Marxist–Leninist People's Republic of <mask>, a one-party state supported by the Soviet Union and <mask>. The civil war between the ruling People's Movement for the Liberation of <mask> (MPLA) and the insurgent anti-communist National Union for the Total Independence of <mask> (UNITA), supported by the <mask> and <mask>, lasted until 2002. The sovereign state has since become a relatively stable unitary, presidential constitutional republic.<mask> has vast mineral and petroleum reserves, and its economy is among the fastest-growing in the world, especially since the end of the civil war; however, the standard of living remains low for most of the population, and life expectancy in <mask> is among the lowest in the world, while infant mortality is among the highest. <mask>'s economic growth is highly uneven, with most of the nation's wealth concentrated in a disproportionately small sector of the population.<mask> is a member state of the United Nations, OPEC, African Union, the Community of Portuguese Language Countries, and the Southern African Development Community. A highly multiethnic country, <mask>'s 25.8 million people span tribal groups, customs, and traditions. <mask>n culture reflects centuries of Portuguese rule, in the predominance of the Portuguese language and of the Catholic Church.
13	The <mask> of Great Britain and Northern <mask>, commonly known as the <mask> (UK) or Britain, is a sovereign country located off the north-western coast of the European mainland. The <mask> includes the island of Great Britain, the north-eastern part of the island of <mask>, and many smaller islands. Northern <mask> is the only part of the <mask> that shares a land border with another sovereign state, the Republic of <mask>. Apart from this land border, the <mask> is surrounded by the Atlantic Ocean, with the North Sea to the east, the English Channel to the south and the Celtic Sea to the south-west, giving it the 12th-longest coastline in the world. The Irish Sea lies between Great Britain and <mask>. The <mask>'s 242,500 square kilometres (93,600 sq mi) were home to an estimated 66.0 million inhabitants in 2017.The <mask> is a unitary parliamentary democracy and constitutional monarchy. The current monarch is Queen Elizabeth II, who has reigned since 1952, making her the world's longest-serving current head of state. The <mask>'s capital and largest city is London, a global city and financial centre with an urban area population of 10.3 million. Other major cities include Birmingham, Manchester, Glasgow, Leeds and Liverpool.The <mask> consists of four constituent countries: England, Scotland, Wales, and Northern <mask>. Their capitals are London, Edinburgh, Cardiff, and Belfast, respectively. Apart from England, the countries have their own devolved governments, each with varying powers, but such power is delegated by the Parliament of the <mask>, which may enact laws unilaterally altering or abolishing devolution (England does not have any devolved power). The nearby <mask>, Bailiwick of <mask> and Bailiwick of <mask> are not part of the UK, being Crown dependencies with the British Government responsible for defence and international representation. The medieval conquest and subsequent annexation of Wales by the Kingdom of England, followed by the union between England and Scotland in 1707 to form the Kingdom of Great Britain, and the union in 1801 of Great Britain with the Kingdom of <mask> created the <mask> of Great Britain and <mask>. Five-sixths of <mask> seceded from the UK in 1922, leaving the present formulation of the <mask> of Great Britain and Northern <mask>. There are fourteen British Overseas Territories, the remnants of the British Empire which, at its height in the 1920s, encompassed almost a quarter of the world's land mass and was the largest empire in history. British influence can be observed in the language, culture and political systems of many of its former colonies.The <mask> is a developed country and has the world's fifth-largest economy by nominal GDP and ninth-largest economy by purchasing power parity. It has a high-income economy and has a very high Human Development Index rating, ranking 14th in the world. It was the world's first industrialised country and the world's foremost power during the 19th and early 20th centuries. The UK remains a great power, with considerable economic, cultural, military, scientific and political influence internationally. It is a recognised nuclear weapons state and is sixth in military expenditure in the world. It has been a permanent member of the United Nations Security Council since its first session in 1946. It has been a leading member state of the European Union (EU) and its predecessor, the European Economic Community (EEC), since 1973; however, a referendum in 2016 resulted in 51.9 per cent of UK voters favouring leaving the European Union, and the country's exit is being negotiated. The <mask> is also a member of the Commonwealth of Nations, the Council of Europe, the G7, the G20, NATO, the Organisation for Economic Co-operation and Development (OECD), Interpol and the World Trade Organization (WTO).
14	The <mask> (; Faroese: Føroyar, pronounced [ˈfœɹjaɹ]; Danish: Færøerne, pronounced [ˈfæɐ̯øːˀɐnə]), or the Faeroe Islands, is a North Atlantic archipelago located 320 kilometres (200 mi) north-northwest of Scotland, and about halfway between <mask> and <mask>.  It is an autonomous country of the Kingdom of <mask>. Their total area is about 1,400 square kilometres (540 sq mi) with a population of 50,322 in October 2017.The terrain is rugged; the climate is subpolar oceanic climate (Cfc)—windy, wet, cloudy, and cool. Temperatures average above freezing throughout the year because of the Gulf Stream.Between 1035 and 1814, the Faroes were part of the Hereditary Kingdom of <mask>, which was in a personal union with <mask> from 1450. In 1814 the Treaty of Kiel transferred <mask> to the king of <mask>, on the winning side of the Napoleonic wars, whereas the king of <mask>, on the losing side, retained the Faroes, along with the two other historical Norwegian island possessions in the North Atlantic: <mask> and <mask>. The <mask> have been a self-governing country within the Kingdom of <mask> since 1948.The Faroese have control of most of their domestic affairs. Those that are the responsibility of <mask> include military defence, policing and the justice department, currency, and foreign affairs. However, as they are not part of the same customs area as <mask>, the <mask> have an independent trade policy and can establish trade agreements with other states.  The islands also have representation in the Nordic Council as members of the Danish delegation. The <mask> also have their own national teams competing in certain sports.
15	<mask> (; Malagasy: Madagasikara), officially the Republic of <mask> (Malagasy: Repoblikan'i Madagasikara Malagasy pronunciation: [republiˈkʲan madaɡasˈkʲarə̥]; French: République de <mask>), and previously known as the Malagasy Republic, is an island country in the <mask>n Ocean, approximately 400 kilometres (250 miles) off the coast of East Africa. The nation comprises the island of <mask> (the fourth-largest island in the world) and numerous smaller peripheral islands. Following the prehistoric breakup of the supercontinent Gondwana, <mask> split from the <mask>n subcontinent around 88 million years ago, allowing native plants and animals to evolve in relative isolation. Consequently, <mask> is a biodiversity hotspot; over 90% of its wildlife is found nowhere else on Earth. The island's diverse ecosystems and unique wildlife are threatened by the encroachment of the rapidly growing human population and other environmental threats.The archaeological evidence of the earliest human foraging on <mask> may date up to 10,000 years ago. Human settlement of <mask> occurred between 350 BC and 550 AD by Austronesian peoples, arriving on outrigger canoes from Borneo. These were joined around the 9th century AD by Bantu migrants crossing the <mask> Channel from East Africa. Other groups continued to settle on <mask> over time, each one making lasting contributions to Malagasy cultural life. The Malagasy ethnic group is often divided into 18 or more subgroups, of which the largest are the Merina of the central highlands.Until the late 18th century, the island of <mask> was ruled by a fragmented assortment of shifting sociopolitical alliances. Beginning in the early 19th century, most of the island was united and ruled as the Kingdom of <mask> by a series of Merina nobles. The monarchy ended in 1897 when the island was absorbed into the French colonial empire, from which the island gained independence in 1960. The autonomous state of <mask> has since undergone four major constitutional periods, termed republics. Since 1992, the nation has officially been governed as a constitutional democracy from its capital at Antananarivo. However, in a popular uprising in 2009, president Marc Raval<mask>ana was made to resign and presidential power was transferred in March 2009 to Andry Rajoelina. Constitutional governance was restored in January 2014, when Hery Rajaonarimampianina was named president following a 2013 election deemed fair and transparent by the international community. <mask> is a member of the United Nations, the African Union (AU), the Southern African Development Community (SADC), and the Organisation Internationale de la Francophonie.<mask> belongs to the group of least developed countries, according to the United Nations. Malagasy and French are both official languages of the state. The majority of the population adheres to traditional beliefs, Christianity, or an amalgamation of both. Ecotourism and agriculture, paired with greater investments in education, health, and private enterprise, are key elements of <mask>'s development strategy. Under Raval<mask>ana, these investments produced substantial economic growth, but the benefits were not evenly spread throughout the population, producing tensions over the increasing cost of living and declining living standards among the poor and some segments of the middle class. As of 2017, the economy has been weakened by the 2009–2013 political crisis, and quality of life remains low for the majority of the Malagasy population.
16	<mask> ( sə-MAH-lee-ə; So<mask>: Soomaaliya; Arabic: الصومال‎, r<mask>ized: aṣ-Ṣūmāl), officially the Federal Republic of <mask> (So<mask>: Jamhuuriyadda Federaalka Soomaaliya; Arabic: جمهورية الصومال الفيدرالية‎, r<mask>ized: Jumhūrīyah aṣ-Ṣūmāl al-Fīdirālīyah), is a country located in the Horn of Africa. It is bordered by <mask> to the west, the Gulf of Aden to the north, the Guardafui Channel and So<mask> Sea to the east, and <mask> to the southwest. <mask> has the longest coastline on Africa's mainland, and its terrain consists mainly of plateaus, plains and highlands. Climatically, hot conditions prevail year-round, with periodic monsoon winds and irregular rainfall.<mask> has an estimated population of around 14.3 million., and has been described as the most culturally homogeneous country in Africa. Around 85% of its residents are ethnic So<mask>s, who have historically inhabited the northern part of the country. Ethnic minorities are largely concentrated in the southern regions. The official languages of are So<mask> and Arabic. Most people in the country are Muslim, with the majority being Sunni.In antiquity, <mask> was an important commercial centre. It is among the most probable locations of the fabled ancient Land of Punt. During the Middle Ages, several powerful So<mask> empires dominated the regional trade, including the Ajuran Empire, the Adal Sultanate, the Warsangali Sultanate, and the Sultanate of the Geledi. The toponym <mask> was coined by the Italian explorer Luigi Robecchi Bricchetti (1855–1926).In the late 19th century, the British and Italian empires established the colonies of British So<mask>land and Italian So<mask>land. In the interior, Mohammed Abdullah Hassan's Darwiish repelled the British four times, forcing a retreat to the coast, before succumbing in the So<mask>land campaign (1920). <mask> acquired full control of the northeastern, central and southern parts of the area after successfully waging the Campaign of the Sultanates against the ruling Majeerteen Sultanate and Sultanate of Hobyo. In 1960, the two regions united to form the independent So<mask> Republic under a civilian government.The Supreme Revolutionary Council seized power in 1969 and established the So<mask> Democratic Republic, which collapsed in 1991 as the So<mask> Civil War broke out. During this period most regions returned to customary and religious law. The early 2000s saw the creation of interim federal administrations. The Transitional National Government (TNG) was established in 2000, followed by the formation of the Transitional Federal Government (TFG) in 2004, which reestablished the military. In 2006, the TFG assumed control of most of the nation's southern conflict zones from the newly formed Islamic Courts Union (ICU). The ICU subsequently splintered into more radical groups such as Al-Shabaab, which battled the TFG and its AMISOM allies for control of the region.By mid-2012, the insurgents had lost most of the territory that they had seized, and a search for more permanent democratic institutions began. A new provisional constitution was passed in August 2012, which reformed <mask> as a federation. The same month, the Federal Government of <mask> was formed and a period of reconstruction began in Mogadishu. <mask> has maintained an informal economy, mainly based on livestock, remittances from So<mask>s working abroad, and telecommunications. It is a member of the United Nations, the Arab League, African Union, Non-Aligned Movement and the Organisation of Islamic Cooperation.
17	The <mask> (BIOT) is an overseas territory of the <mask> situated in the <mask>n Ocean halfway between <mask> and <mask>, and directly south of the <mask>. The territory comprises the seven atolls of the Chagos Archipelago with over 1,000 individual islands – many very small – amounting to a total land area of 60 square kilometres (23 sq mi).  The largest and most southerly island is Diego Garcia, 27 km2 (10 sq mi), the site of a joint military facility of the <mask> and the <mask>.The only inhabitants of the territory are US and British military personnel and associated contractors, who collectively number around 2,500 (2012 figures).  The removal of Chagossians from the Chagos Archipelago occurred between 1968 and 1973.  The Chagossians, then numbering about 2,000 people, were expelled by the British government to <mask> and the <mask> to allow the <mask> to build a joint UK/US military base there. Today, the exiled Chagossians are still trying to return, arguing that the forced expulsion and dispossession was illegal.  The islands are off-limits to Chagossians, casual tourists, and the media.Since the 1980s the government of <mask> has sought to regain control over the Chagos Archipelago, which was separated from the British Colony of <mask> by the UK in 1965 to form the <mask>.  On 23 June 2017, the United Nations General Assembly (UNGA) voted in favour of referring the territorial dispute between <mask> and the UK to the International Court of Justice (ICJ) in order to clarify the legal status of the Chagos Islands archipelago in the <mask>n Ocean. The motion was approved by a majority vote with 94 voting for and 15 against. Judge Abdulqawi Ahmed Yusuf described the UK's administration of the Chagos Islands as "an unlawful act of continuing character". In February 2019, the International Court of Justice in The Hague ruled that Britain should transfer the islands to <mask> as they were not legally separated from the latter in 1965.
18	<mask> (Korean: 한국;  RR: Hanguk or literally 남한;  RR: Namhan; officially the Republic of Korea 대한민국;  RR: Daehan Minguk) is a country in East Asia, constituting the southern part of the Korean Peninsula and sharing a land border with <mask>. The name Korea is derived from Goguryeo which was one of the great powers in East Asia during its time, ruling most of the Korean Peninsula, Manchuria, parts of the <mask>n Far East and Inner <mask> under Gwanggaeto the Great. Its capital, Seoul, is a major global city and half of <mask>'s over 51 million people live in the Seoul Capital Area, the fourth largest metropolitan economy in the world.The Korean Peninsula was inhabited as early as the Lower Paleolithic period. Its first kingdom was noted in Chinese records in the early 7th century BC. Following the unification of the Three Kingdoms of Korea into Silla and Balhae in the late 7th century, Korea was ruled by the Goryeo dynasty (918–1392) and the Joseon dynasty (1392–1897). The succeeding Korean Empire was annexed into the Empire of <mask> in 1910. After World War II, Korea was divided into Soviet and U.S.-administered zones, with the latter becoming the Republic of Korea in August 1948. In 1950, a <mask>n invasion began the Korean War and after its end in 1953, the country's economy began to soar, recording the fastest rise in average GDP per capita in the world between 1980 and 1990. Authoritarian rule ended in 1987 and the country is now the most advanced democracy with the highest level of press freedom in Asia. <mask> is a member of the OECD's Development Assistance Committee, the G20 and the Paris Club.<mask> is a highly developed country and the world's 11th largest economy by nominal GDP. Its citizens enjoy the world's fastest Internet connection speeds and the longest years of tertiary education in the world, along with the world's second most equal access to quality healthcare, resulting in the third highest health adjusted life expectancy in the world. The world's 5th largest exporter and 8th largest importer, <mask> is a global leader in many technology and innovation driven fields. Since 2014, <mask> has been named the world's most innovative country by the Bloomberg Innovation Index for 6 consecutive years. Since the 21st century, <mask> has been renowned for its globally influential pop culture such as K-pop and TV dramas, a phenomenon referred to as the Korean Wave.
19	<mask> ( (listen) GWAH-tə-MAH-lə; Spanish: [gwateˈmala] (listen)), officially the Republic of <mask> (Spanish: República de <mask>), is a country in Central America bordered by <mask> to the north and west, <mask> and the Caribbean to the northeast, <mask> to the east, <mask> to the southeast and the Pacific Ocean to the south. With an estimated population of around 16.6 million, it is the most populated country in Central America. <mask> is a representative democracy; its capital and largest city is Nueva <mask> de la Asunción, also known as <mask> City.The territory of modern <mask> once formed the core of the Maya civilization, which extended across Mesoamerica. Most of the country was conquered by the Spanish in the 16th century, becoming part of the viceroyalty of New <mask>. <mask> attained independence in 1821 as part of the Federal Republic of Central America, which dissolved by 1841.From the mid to late 19th century, <mask> experienced chronic instability and civil strife. Beginning in the early 20th century, it was ruled by a series of dictators backed by the United Fruit Company and the <mask> government. In 1944, authoritarian leader Jorge Ubico was overthrown by a pro-democratic military coup, initiating a decade-long revolution that led to sweeping social and economic reforms. A U.S.-backed military coup in 1954 ended the revolution and installed a dictatorship.From 1960 to 1996, <mask> endured a bloody civil war fought between the US-backed government and leftist rebels, including genocidal massacres of the Maya population perpetrated by the military. Since a United Nations-negotiated peace accord, <mask> has witnessed both economic growth and successful democratic elections, though it continues to struggle with high rates of poverty, crime, drug trade, and instability. As of 2014, <mask> ranks 31st of 33 Latin American and Caribbean countries in terms of the Human Development Index.<mask>'s abundance of biologically significant and unique ecosystems includes a large number of endemic species and contributes to Mesoamerica's designation as a biodiversity hotspot.
